topicId,rank,docId,filename
7,11,6,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample4_run1.txt
7,12,3,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample2_run2.txt
7,13,48,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample8_run3.txt
7,14,47,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample8_run1.txt
7,15,45,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample7_run1.txt
7,16,44,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run3.txt
7,17,43,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run1.txt
7,18,42,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run3.txt
7,19,40,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run1.txt
7,20,39,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run3.txt
7,21,37,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run1.txt
7,22,36,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run3.txt
7,23,34,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run1.txt
7,24,31,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run1.txt
7,25,30,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run3.txt
7,26,29,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run2.txt
7,27,28,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run1.txt
7,28,26,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample7_run2.txt
7,29,25,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample6_run2.txt
7,30,24,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample5_run2.txt
7,31,22,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run1.txt
7,32,21,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run2.txt
7,33,20,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run1.txt
7,34,19,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run2.txt
7,35,17,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample1_run2.txt
7,36,16,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample1_run1.txt
7,37,15,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample8_run2.txt
7,38,13,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample7_run2.txt
7,39,12,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample7_run1.txt
7,40,11,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample6_run2.txt
7,41,9,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample5_run2.txt
7,42,8,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample5_run1.txt
7,43,7,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample4_run2.txt
7,44,5,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample3_run2.txt
7,45,4,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample3_run1.txt
7,46,2,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample2_run1.txt
7,47,1,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample1_run2.txt
7,48,0,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample1_run1.txt
8,0,10,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample6_run1.txt
8,1,6,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample4_run1.txt
8,2,27,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample8_run2.txt
8,3,34,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run1.txt
8,4,37,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run1.txt
8,5,16,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample1_run1.txt
8,6,7,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample4_run2.txt
8,7,44,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run3.txt
8,8,43,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run1.txt
8,9,5,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample3_run2.txt
8,10,41,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run2.txt
8,11,40,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run1.txt
8,12,18,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run1.txt
8,13,1,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample1_run2.txt
8,14,48,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample8_run3.txt
8,15,47,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample8_run1.txt
8,16,46,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample7_run3.txt
8,17,45,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample7_run1.txt
8,18,42,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run3.txt
8,19,39,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run3.txt
8,20,38,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run2.txt
8,21,36,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run3.txt
8,22,35,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run2.txt
8,23,33,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run3.txt
8,24,32,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run2.txt
8,25,31,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run1.txt
8,26,30,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run3.txt
8,27,29,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run2.txt
8,28,28,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run1.txt
8,29,26,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample7_run2.txt
8,30,25,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample6_run2.txt
8,31,24,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample5_run2.txt
8,32,23,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run2.txt
8,33,22,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run1.txt
8,34,21,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run2.txt
8,35,20,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run1.txt
8,36,19,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run2.txt
8,37,17,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample1_run2.txt
8,38,15,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample8_run2.txt
8,39,14,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample8_run1.txt
8,40,13,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample7_run2.txt
8,41,12,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample7_run1.txt
8,42,11,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample6_run2.txt
8,43,9,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample5_run2.txt
8,44,8,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample5_run1.txt
8,45,4,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample3_run1.txt
8,46,3,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample2_run2.txt
8,47,2,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample2_run1.txt
8,48,0,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample1_run1.txt
9,0,2,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample2_run1.txt
9,1,35,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run2.txt
9,2,24,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample5_run2.txt
9,3,40,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run1.txt
9,4,37,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run1.txt
9,5,34,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run1.txt
9,6,12,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample7_run1.txt
9,7,48,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample8_run3.txt
9,8,26,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample7_run2.txt
9,9,31,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run1.txt
9,10,0,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample1_run1.txt
9,11,25,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample6_run2.txt
9,12,47,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample8_run1.txt
9,13,1,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample1_run2.txt
9,14,27,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample8_run2.txt
9,15,22,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run1.txt
9,16,45,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample7_run1.txt
9,17,39,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run3.txt
9,18,21,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run2.txt
9,19,18,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run1.txt
9,20,28,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run1.txt
9,21,20,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run1.txt
9,22,29,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run2.txt
9,23,33,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run3.txt
9,24,32,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run2.txt
9,25,17,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample1_run2.txt
9,26,6,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample4_run1.txt
9,27,5,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample3_run2.txt
9,28,46,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample7_run3.txt
9,29,44,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run3.txt
9,30,43,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run1.txt
9,31,42,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run3.txt
9,32,41,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run2.txt
9,33,38,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run2.txt
9,34,36,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run3.txt
9,35,30,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run3.txt
9,36,23,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run2.txt
9,37,19,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run2.txt
9,38,16,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample1_run1.txt
9,39,15,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample8_run2.txt
9,40,14,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample8_run1.txt
9,41,13,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample7_run2.txt
9,42,11,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample6_run2.txt
9,43,10,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample6_run1.txt
9,44,9,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample5_run2.txt
9,45,8,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample5_run1.txt
9,46,7,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample4_run2.txt
9,47,4,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample3_run1.txt
9,48,3,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample2_run2.txt
